time,x,y,z,vx,vy,vz,phi,theta,psi,p,q,r,dot_phi,dot_theta,dot_psi
0.01,-0.024928279221057892,-0.03133690357208252,0.6037512421607971,-0.03794610991614757,0.0009246760090109885,0.18247405781635617,-0.006483282479163441,0.016445859479970626,0.009496476463856256,-0.03990929201245308,0.013194381259381764,-0.053074393421411514,-0.04078361332730307,0.01285001008655537,-0.05316600993497369
0.02,-0.025206008926033974,-0.03158295527100563,0.6053178906440735,-0.040027084658551135,0.007734218354182476,0.184797072040858,-0.006857122355457366,0.016828252273310845,0.008915850279449265,-0.017084185034036636,0.00845951586961746,-0.00785026326775551,-0.017217276867091597,0.008405487192741543,-0.00790920606698706
0.03,-0.025454821065068245,-0.03177962452173233,0.6066825985908508,-0.048541288033669444,0.027252579354261425,0.18358969456161864,-0.006857122355457366,0.016828252273310845,0.008915850279449265,-0.017084185034036636,0.00845951586961746,-0.00785026326775551,-0.017217276867091597,0.008405487192741543,-0.00790920606698706
0.04,-0.025454821065068245,-0.03177962452173233,0.6066825985908508,-0.048541288033669444,0.027252579354261425,0.18358969456161864,-0.006857122355457366,0.016828252273310845,0.008915850279449265,-0.017084185034036636,0.00845951586961746,-0.00785026326775551,-0.017217276867091597,0.008405487192741543,-0.00790920606698706
0.05,-0.02567627839744091,-0.031966131180524826,0.6081159114837646,-0.030511939381511123,0.004186682372415512,0.1907619223939928,-0.007868888724040195,0.01691740745063967,0.008019683928355057,-0.03225916251540184,0.030727203935384747,-0.01937387511134148,-0.03259103016796833,0.03057380334099642,-0.019617868995420402
0.060000000000000005,-0.02586342766880989,-0.032187871634960175,0.6098769307136536,-0.028692340133874214,0.0015267946104614643,0.21014329191320283,-0.007868888724040195,0.01691740745063967,0.008019683928355057,-0.03225916251540184,0.030727203935384747,-0.01937387511134148,-0.03259103016796833,0.03057380334099642,-0.019617868995420402
0.07,-0.026057980954647064,-0.03232463076710701,0.6117268204689026,-0.02865331754864566,0.008928689265856294,0.2297678395014788,-0.008767465986943966,0.016829064382507194,0.00732149028983882,0.011367066763341427,0.003475866513326758,-0.04882176220417023,0.010544883290440071,0.003047695266197118,-0.04885727839295311
0.08,-0.026267152279615402,-0.03242539241909981,0.6143212914466858,-0.028141709573982748,0.009745925608144423,0.25772580293920566,-0.009818617307440939,0.016123371870794226,0.006000721805474606,-0.05373300239443779,0.01870827749371528,-0.05609625205397606,-0.05464045981154451,0.018156596931375033,-0.05628455035016725
0.09,-0.02640317566692829,-0.03253238648176193,0.6167173385620117,-0.026287735874544887,0.011338117014422777,0.2792705653770875,-0.009818617307440939,0.016123371870794226,0.006000721805474606,-0.05373300239443779,0.01870827749371528,-0.05609625205397606,-0.05464045981154451,0.018156596931375033,-0.05628455035016725
0.09999999999999999,-0.02653953991830349,-0.03267071768641472,0.6193800568580627,-0.02503875028229112,0.012517201837424035,0.3053940318073342,-0.010591194746157051,0.014995707175278622,0.005169444841072243,-0.06428486108779907,-0.09631621092557907,-0.03951494768261908,-0.06486212881803015,-0.09672931159939584,-0.03849697511441794
0.10999999999999999,-0.02653953991830349,-0.03267071768641472,0.6193800568580627,-0.02503875028229112,0.012517201837424035,0.3053940318073342,-0.010591194746157051,0.014995707175278622,0.005169444841072243,-0.06428486108779907,-0.09631621092557907,-0.03951494768261908,-0.06486212881803015,-0.09672931159939584,-0.03849697511441794
0.11999999999999998,-0.0266250092536211,-0.03280456364154816,0.6219658255577087,-0.022706477634881327,0.015646104201260724,0.3270327128776228,-0.010591194746157051,0.014995707175278622,0.005169444841072243,-0.06428486108779907,-0.09631621092557907,-0.03951494768261908,-0.06486212881803015,-0.09672931159939584,-0.03849697511441794
0.12999999999999998,-0.026699699461460114,-0.032899051904678345,0.6249018907546997,-0.021981239758429957,0.017546751531786486,0.34799050523579106,-0.011374525197354,0.01371240831026539,0.004196296230336904,0.019219405949115753,-0.057893179357051856,-0.0632418245077133,0.018361240067837094,-0.05860876450778702,-0.06258512406860545
0.13999999999999999,-0.02678140439093113,-0.032938431948423386,0.6284115314483643,-0.020188393325240375,0.018171779362121682,0.37009888528430124,-0.011374525197354,0.01371240831026539,0.004196296230336904,0.019219405949115753,-0.057893179357051856,-0.0632418245077133,0.018361240067837094,-0.05860876450778702,-0.06258512406860545
0.15,-0.026841163635253906,-0.03299294784665108,0.6318055987358093,-0.02054171623940608,0.016739189206132415,0.3869682828767775,-0.011882720953430568,0.0118076654426888,0.0030391278945986,0.0034839436411857605,-0.09188196808099748,-0.05744963884353636,0.002818505888359182,-0.0925581232959438,-0.056357729558827625
0.16,-0.026932481676340103,-0.0329880528151989,0.6357779502868652,-0.02025399524959904,0.020076618716187364,0.40585874601194455,-0.011598719665657252,0.010897372819031453,0.0021604551312499054,0.03208087012171745,-0.08761675655841827,-0.04236376285552977,0.03163030374304472,-0.0881022174624721,-0.041347148890262836
0.17,-0.026993822306394577,-0.0329805351793766,0.6400438547134399,-0.017693803622946133,0.018898733017161284,0.4248173236920674,-0.011598719665657252,0.010897372819031453,0.0021604551312499054,0.03208087012171745,-0.08761675655841827,-0.04236376285552977,0.03163030374304472,-0.0881022174624721,-0.041347148890262836
0.18000000000000002,-0.026993822306394577,-0.0329805351793766,0.6400438547134399,-0.017693803622946133,0.018898733017161284,0.4248173236920674,-0.011598719665657252,0.010897372819031453,0.0021604551312499054,0.03208087012171745,-0.08761675655841827,-0.04236376285552977,0.03163030374304472,-0.0881022174624721,-0.041347148890262836
0.19000000000000003,-0.026997139677405357,-0.03295096755027771,0.648898720741272,-0.01953320589599655,0.020162015468808414,0.4564045222196143,-0.010702982327305401,0.009943321638451623,0.0009074240388249833,0.020812025293707848,-0.07644371688365938,-0.06105284392833709,0.020213107491171764,-0.07709277349900469,-0.06023416455378386
0.20000000000000004,-0.026997139677405357,-0.03295096755027771,0.648898720741272,-0.01953320589599655,0.020162015468808414,0.4564045222196143,-0.010702982327305401,0.009943321638451623,0.0009074240388249833,0.020812025293707848,-0.07644371688365938,-0.06105284392833709,0.020213107491171764,-0.07709277349900469,-0.06023416455378386
0.21000000000000005,-0.026961838826537132,-0.032991062849760056,0.6534029841423035,-0.014184627324256592,0.018936105755922937,0.4682206819951539,-0.010065749959970127,0.008529637292951817,-0.000286121818370158,0.0333210751414299,0.04416789859533309,-0.05237152427434922,0.032870584671826235,0.0436385113169295,-0.05281536796096186
0.22000000000000006,-0.026975274085998535,-0.033022645860910416,0.6575397253036499,-0.02329175783628168,0.020971378824761237,0.4823696982761295,-0.010065749959970127,0.008529637292951817,-0.000286121818370158,0.0333210751414299,0.04416789859533309,-0.05237152427434922,0.032870584671826235,0.0436385113169295,-0.05281536796096186
0.23000000000000007,-0.026967419311404228,-0.033029764890670776,0.6619763970375061,-0.015382247495168823,0.026361499857434013,0.49334181011528816,-0.009353453292868547,0.007642287200241423,-0.0012822150382929105,0.013907583430409431,0.004601164720952505,-0.051154013723134995,0.013516330355142839,0.004122503749644127,-0.051196307274832785
0.24000000000000007,-0.026957757771015167,-0.032959841191768646,0.6670295000076294,-0.013268921520110664,0.030254353285292142,0.505550945581478,-0.009055552874366369,0.007031397236221324,-0.0021414060013880995,0.04172883927822113,-0.008246637880802161,-0.05903507396578789,0.041314275492323825,-0.008780887685797328,-0.05895943409722586
0.25000000000000006,-0.026944709941744804,-0.03289937600493431,0.6722263693809509,-0.00995615445244416,0.031468838056841926,0.5171514454207985,-0.009055552874366369,0.007031397236221324,-0.0021414060013880995,0.04172883927822113,-0.008246637880802161,-0.05903507396578789,0.041314275492323825,-0.008780887685797328,-0.05895943409722586
0.26000000000000006,-0.026944709941744804,-0.03289937600493431,0.6722263693809509,-0.00995615445244416,0.031468838056841926,0.5171514454207985,-0.009055552874366369,0.007031397236221324,-0.0021414060013880995,0.04172883927822113,-0.008246637880802161,-0.05903507396578789,0.041314275492323825,-0.008780887685797328,-0.05895943409722586
0.2700000000000001,-0.026909392327070236,-0.03279000148177147,0.6775642037391663,-0.006701206865856801,0.030264604451435098,0.52347921907733,-0.008652114085388796,0.006882872603883923,-0.0032735326978821162,0.04569702222943306,-0.06527333706617355,-0.030739042907953255,0.04548934102263304,-0.06553684831839726,-0.030173861778472196
0.2800000000000001,-0.026860438287258148,-0.032714180648326874,0.6824542284011841,-0.013403166016139431,0.02444312678684674,0.5322756193895904,-0.008652114085388796,0.006882872603883923,-0.0032735326978821162,0.04569702222943306,-0.06527333706617355,-0.030739042907953255,0.04548934102263304,-0.06553684831839726,-0.030173861778472196
0.2900000000000001,-0.026806902140378952,-0.03258741274476051,0.6880397796630859,-0.014146120187363834,0.024928580942245114,0.540556366459186,-0.007782356503301357,0.006201636961916131,-0.004069270326602234,0.05153407156467438,-0.04233368113636971,-0.047927170991897576,0.05123889301071653,-0.04270538173747546,-0.04759718246784811
0.3000000000000001,-0.026758428663015366,-0.03247801214456558,0.693250834941864,-0.017145068227735677,0.027928802423064468,0.5394953923243587,-0.007782356503301357,0.006201636961916131,-0.004069270326602234,0.05153407156467438,-0.04233368113636971,-0.047927170991897576,0.05123889301071653,-0.04270538173747546,-0.04759718246784811
0.3100000000000001,-0.0266331285238266,-0.03250470012426376,0.6980364322662354,0.0050528373569979045,0.028398036348891525,0.5515561294153362,-0.00734484613038139,0.006171872461722422,-0.0050671167758769295,0.01644231006503105,-0.11036335676908493,-0.03606971353292464,0.016224698521406608,-0.11062530402333404,-0.03525881756690666
0.3200000000000001,-0.0266331285238266,-0.03250470012426376,0.6980364322662354,0.0050528373569979045,0.028398036348891525,0.5515561294153362,-0.00734484613038139,0.006171872461722422,-0.0050671167758769295,0.01644231006503105,-0.11036335676908493,-0.03606971353292464,0.016224698521406608,-0.11062530402333404,-0.03525881756690666
0.3300000000000001,-0.026462826877832413,-0.032497700303792953,0.7033948302268982,0.0006588852146121502,0.02752376912857947,0.5568192567819088,-0.006941195328096988,0.005461941504074232,-0.005649163043618748,0.01591181568801403,0.03460873290896416,-0.021882239729166034,0.015790985762604626,0.034456011504096704,-0.022122266615994424
0.34000000000000014,-0.026442205533385277,-0.03238595277070999,0.7089856266975403,0.0006633825598472633,0.022623014934970397,0.5580824305882444,-0.006941195328096988,0.005461941504074232,-0.005649163043618748,0.01591181568801403,0.03460873290896416,-0.021882239729166034,0.015790985762604626,0.034456011504096704,-0.022122266615994424
0.35000000000000014,-0.026361018419265747,-0.03226856142282486,0.7145915031433105,-0.0019269035362012488,0.01636176429682958,0.562893908069345,-0.006635854388285376,0.005608948091685921,-0.00627799180392834,0.01947205699980259,0.011724339798092835,-0.049882832914590836,0.019191833622239238,0.011393068874597647,-0.0499603209561962
0.36000000000000015,-0.026279006153345108,-0.032207146286964417,0.7196917533874512,-0.008355715171049646,0.027538270132573345,0.5612047857856215,-0.006635854388285376,0.005608948091685921,-0.00627799180392834,0.01947205699980259,0.011724339798092835,-0.049882832914590836,0.019191833622239238,0.011393068874597647,-0.0499603209561962
0.37000000000000016,-0.026208743453025818,-0.03213542699813843,0.7253264784812927,-0.006586910516749589,0.039984482960719436,0.5664518777207428,-0.0067110323476013275,0.0048525366932642925,-0.007076881859786812,-0.028408199548721313,-0.02164557948708535,-0.05197853222489357,-0.028659718683408983,-0.02199391904531475,-0.05183270888627455
0.38000000000000017,-0.0261346735060215,-0.03203006088733673,0.7305408120155334,-0.002927351847560649,0.034932943832025096,0.5700724020693089,-0.006254167222294779,0.004164540696385808,-0.0073541444217259935,-0.03440399095416069,-0.0035094378981739304,-0.017416588962078094,-0.034476430642652066,-0.0036182948129653094,-0.017394450712513373
0.3900000000000002,-0.026079200208187103,-0.0318913459777832,0.7358759045600891,-0.009773999692664157,0.026875270322325295,0.5669010576498785,-0.006254167222294779,0.004164540696385808,-0.0073541444217259935,-0.03440399095416069,-0.0035094378981739304,-0.017416588962078094,-0.034476430642652066,-0.0036182948129653094,-0.017394450712513373
0.4000000000000002,-0.026079200208187103,-0.0318913459777832,0.7358759045600891,-0.009773999692664157,0.026875270322325295,0.5669010576498785,-0.006254167222294779,0.004164540696385808,-0.0073541444217259935,-0.03440399095416069,-0.0035094378981739304,-0.017416588962078094,-0.034476430642652066,-0.0036182948129653094,-0.017394450712513373
0.4100000000000002,-0.02598888799548149,-0.03175010159611702,0.7412540912628174,-0.012314441674962191,0.034637136611026915,0.572362958810344,-0.006049012733617233,0.00405494148545809,-0.007998660432922649,0.03461119160056114,-0.0535040944814682,-0.013678249903023236,0.03455704017695616,-0.053585855015450407,-0.013354464471899969
0.4200000000000002,-0.025809166952967644,-0.031612690538167953,0.746737539768219,-0.005023177221815285,0.0405819337489233,0.5699422504918923,-0.006049012733617233,0.00405494148545809,-0.007998660432922649,0.03461119160056114,-0.0535040944814682,-0.013678249903023236,0.03455704017695616,-0.053585855015450407,-0.013354464471899969
0.4300000000000002,-0.025550568476319313,-0.03152250126004219,0.7522980570793152,0.006473984905928535,0.03816273991576636,0.5743067431322502,-0.005351147587136609,0.003909211822758147,-0.008277126385908754,0.03044072911143303,-0.05025433376431465,-0.024453442543745034,0.030346187565592524,-0.05038446761069354,-0.024184360153335447
0.4400000000000002,-0.02534930408000946,-0.03138943389058113,0.7573035955429077,0.023345961736276562,0.00879686603336061,0.5790149697097676,-0.005351147587136609,0.003909211822758147,-0.008277126385908754,0.03044072911143303,-0.05025433376431465,-0.024453442543745034,0.030346187565592524,-0.05038446761069354,-0.024184360153335447
0.45000000000000023,-0.02496078424155712,-0.0314185805618763,0.7629218101501465,0.02091143715450577,0.008718336612398988,0.5758470351573409,-0.0038083388353357525,0.004468090062229384,-0.008283173447636336,0.0771864503622055,0.06767833232879639,-0.016179641708731658,0.0771130066895979,0.0676162241359981,-0.01643742985364346
0.46000000000000024,-0.02471553348004818,-0.03128548711538315,0.7679805159568787,0.0018653732207864556,0.04456585300613149,0.5721262391155646,-0.0024946194206218694,0.004465363099457753,-0.008495683784914157,0.07736249268054962,-0.0050313868559896955,-0.008525392971932888,0.07732447961764416,-0.005052638789338219,-0.008512899933508842
0.47000000000000025,-0.02471553348004818,-0.03128548711538315,0.7679805159568787,0.0018653732207864556,0.04456585300613149,0.5721262391155646,-0.0024946194206218694,0.004465363099457753,-0.008495683784914157,0.07736249268054962,-0.0050313868559896955,-0.008525392971932888,0.07732447961764416,-0.005052638789338219,-0.008512899933508842
0.48000000000000026,-0.024412570521235466,-0.031276408582925797,0.7730712294578552,0.014423030947617621,0.02702348603430405,0.5717558857179206,-0.0024946194206218694,0.004465363099457753,-0.008495683784914157,0.07736249268054962,-0.0050313868559896955,-0.008525392971932888,0.07732447961764416,-0.005052638789338219,-0.008512899933508842
0.49000000000000027,-0.024066274985671043,-0.03130049630999565,0.7787611484527588,0.016044373446978216,0.01895455332278018,0.5716324598068809,-0.0023897719854939093,0.0037796722223885732,-0.008666838045257665,-0.04973096400499344,-0.03720635920763016,-0.01523113995790481,-0.04978819676160287,-0.03724265188166607,-0.015142289995702562
0.5000000000000002,-0.023760024458169937,-0.031217126175761223,0.7844962477684021,0.013999177121655215,0.01524359371401845,0.5674849200035794,-0.0023897719854939093,0.0037796722223885732,-0.008666838045257665,-0.04973096400499344,-0.03720635920763016,-0.01523113995790481,-0.04978819676160287,-0.03724265188166607,-0.015142289995702562
0.5100000000000002,-0.023403732106089592,-0.031207455322146416,0.7896648049354553,0.01029097331493972,0.010360448164351084,0.5665315093087668,-0.001882087850267926,0.00267838836619794,-0.008635834494127597,-0.01341046579182148,-0.033796701580286026,-0.003516426775604482,-0.013419713786026414,-0.03380325994224507,-0.0034528246085636168
0.5200000000000002,-0.023060807958245277,-0.031228844076395035,0.7942877411842346,0.02457927206314652,0.02034802706907837,0.5654811759686945,-0.001882087850267926,0.00267838836619794,-0.008635834494127597,-0.01341046579182148,-0.033796701580286026,-0.003516426775604482,-0.013419713786026414,-0.03380325994224507,-0.0034528246085636168
0.5300000000000002,-0.022630728781223297,-0.031225411221385002,0.7994910478591919,0.02845319687999958,0.026228982087727722,0.5645653304050448,-0.0020844325822261924,0.0022432227508421203,-0.008597296797602069,-0.02380313165485859,-0.06726346909999847,0.009245156310498723,-0.023782078206192724,-0.06724405208381397,0.009385365904908514
0.5400000000000003,-0.0223177969455719,-0.031233472749590874,0.8041313290596008,0.008315787105314944,0.016223829356316305,0.5597092141915795,-0.0023558899524051156,0.001423236704590172,-0.008292077167808805,0.013301629573106766,0.01830361969769001,0.011638922616839407,0.013318133108370954,0.018330988898663945,0.011595780787949428
0.5500000000000003,-0.02194146439433098,-0.031209032982587814,0.8088083863258362,0.014686646316260647,0.017322424429208592,0.5564904644671751,-0.0023558899524051156,0.001423236704590172,-0.008292077167808805,0.013301629573106766,0.01830361969769001,0.011638922616839407,0.013318133108370954,0.018330988898663945,0.011595780787949428
0.5600000000000003,-0.02194146439433098,-0.031209032982587814,0.8088083863258362,0.014686646316260647,0.017322424429208592,0.5564904644671751,-0.0023558899524051156,0.001423236704590172,-0.008292077167808805,0.013301629573106766,0.01830361969769001,0.011638922616839407,0.013318133108370954,0.018330988898663945,0.011595780787949428
0.5700000000000003,-0.021494092419743538,-0.03115289844572544,0.8140817880630493,0.025628109314088304,0.021767557489067987,0.5548113006347316,-0.0022251820001793388,0.0005349702275793339,-0.007842293979085386,0.02636254020035267,0.028327934443950657,0.016255555674433705,0.02637120269624948,0.028364035852056962,0.01619248298956779
0.5800000000000003,-0.021164245903491974,-0.0311348345130682,0.8193724751472473,0.031691844846606504,0.022433333101559802,0.5565265646101613,-0.0022251820001793388,0.0005349702275793339,-0.007842293979085386,0.02636254020035267,0.028327934443950657,0.016255555674433705,0.02637120269624948,0.028364035852056962,0.01619248298956779
0.5900000000000003,-0.02072320319712162,-0.03106509894132614,0.8246831893920898,0.029352872484438724,0.016818138100978722,0.5519905775516775,-0.002086289560227943,0.0004958510466383512,-0.007518188075521106,-0.026119424030184746,0.048363082110881805,0.011059403419494624,-0.026113990255946583,0.04838604995940295,0.010958481377959664
0.6000000000000003,-0.02032666653394699,-0.031022652983665466,0.8294612169265747,0.0048000031846554565,0.013131223657002568,0.5415380236735212,-0.0018413719844187354,0.0005460546002757952,-0.007047894870298949,-0.014113076031208038,0.04056416451931,0.010904177092015738,-0.01410716255147565,0.04058417438473506,0.010829466546526934
0.6100000000000003,-0.02032666653394699,-0.031022652983665466,0.8294612169265747,0.0048000031846554565,0.013131223657002568,0.5415380236735212,-0.0018413719844187354,0.0005460546002757952,-0.007047894870298949,-0.014113076031208038,0.04056416451931,0.010904177092015738,-0.01410716255147565,0.04058417438473506,0.010829466546526934
0.6200000000000003,-0.020014340057969093,-0.03111550584435463,0.8341026902198792,0.0044615602911351766,0.01825393755940638,0.5437202822392674,-0.0018413719844187354,0.0005460546002757952,-0.007047894870298949,-0.014113076031208038,0.04056416451931,0.010904177092015738,-0.01410716255147565,0.04058417438473506,0.010829466546526934
0.6300000000000003,-0.0196004007011652,-0.03121248260140419,0.8382463455200195,0.028786236139985915,0.014944990754748592,0.5452386407486055,-0.0016795180339352082,0.0003167442877487149,-0.0062071601700235774,-0.04030045121908188,-0.00433586537837982,0.01672269031405449,-0.04029515210315968,-0.004307773216364029,0.01672994972844243
0.6400000000000003,-0.01923040859401226,-0.03133838623762131,0.8419053554534912,0.015149872814556629,0.009987188494498155,0.5360095535124485,-0.0016795180339352082,0.0003167442877487149,-0.0062071601700235774,-0.04030045121908188,-0.00433586537837982,0.01672269031405449,-0.04029515210315968,-0.004307773216364029,0.01672994972844243
0.6500000000000004,-0.01884552091360092,-0.03143436461687088,0.846659779548645,0.023183490004834693,0.004761321757257354,0.53879529175179,-0.0017534008813462805,0.0007595287086625805,-0.005655350010220296,-0.03294992074370384,-0.017626198008656495,0.04386793449521065,-0.032916578359047974,-0.017549252877949,0.043898785498654426
0.6600000000000004,-0.01838308572769165,-0.031596384942531586,0.8504344820976257,0.002181018040602618,0.01811448211610662,0.5268731598029481,-0.0017534008813462805,0.0007595287086625805,-0.005655350010220296,-0.03294992074370384,-0.017626198008656495,0.04386793449521065,-0.032916578359047974,-0.017549252877949,0.043898785498654426
0.6700000000000004,-0.01809065416455269,-0.031685639172792435,0.8547324538230896,0.006950075325635045,0.015127119764861831,0.5259503050580414,-0.00255489501652937,0.0015371923023269343,-0.004875582315212511,-0.03622891753911972,-0.005829827394336455,0.05695310980081558,-0.036141346978063926,-0.005684299309176654,0.05696788580769317
0.6800000000000004,-0.017760569229722023,-0.03180122748017311,0.8585216403007507,0.030493373064007564,0.0024215028544480356,0.5277297554681198,-0.0031492934622631046,0.0024261275660286373,-0.004192891114348465,-0.032250937074422836,0.04450243711471558,0.04939962923526763,-0.03213142765625063,0.04465779009843908,0.04925937823151964
0.6900000000000004,-0.017425209283828735,-0.031926270574331284,0.8623158931732178,0.008487869458214227,0.011239546429894734,0.5192917696242575,-0.0031492934622631046,0.0024261275660286373,-0.004192891114348465,-0.032250937074422836,0.04450243711471558,0.04939962923526763,-0.03213142765625063,0.04465779009843908,0.04925937823151964
