time,xi_x,xi_y,xi_z,d_var_theta_x,d_var_theta_y,d_var_theta_z,var_theta_x,var_theta_y,var_theta_z,d_sigma_x,d_sigma_y,d_sigma_z,sigma_x,sigma_y,sigma_z,delta_x,delta_y,delta_z
8.76,0.03991919712953315,-0.028138873145825638,0.11231126499148353,0.9333100881287808,-0.6368867715051332,-0.03486702788920387,-0.21984694678100689,-1.1539117392970248,0.05362333943103018,0.021972992700347516,0.009893115447438823,0.001892237255196605,0.006300351519488375,0.006221429387526087,0.03629201397439731,-0.11058498126892748,0.08473477416114779,-0.2855206413475537
8.77,0.01156885221013193,-0.0111841862474793,0.11506568334214837,1.0711661838731146,-0.6687374109393888,-0.04111363795976691,-0.20913528494227573,-1.1605991134064186,0.05321220305143251,-0.00908876085697076,-0.009313793371054079,0.0045876868627791195,0.006209463910918668,0.006128291453815547,0.0363378908430251,-0.044105028295250204,0.042950593099019045,-0.2908059868833248
8.78,0.02228051404886308,-0.017871560356873095,0.11465454696255069,1.0447930283054083,-0.6516667540695349,-0.03303077908589919,-0.19868735465922166,-1.167115780947114,0.05288189526057352,0.0034653231807688888,-0.001164542662783704,0.004033578100617594,0.006244117142726357,0.0061166460271877094,0.03637822662403128,-0.07129300536520855,0.060541840605037166,-0.29006645836681333
8.790000000000001,0.032728444331917156,-0.02438822789756845,0.1143242391716917,1.0210730086334279,-0.6361310554121204,-0.03158135589733363,-0.18847662457288739,-1.1734770915012351,0.05256608170160018,0.014227137067348045,0.005993010748148425,0.0035775617685027683,0.006386388513399838,0.006176576134669194,0.03641400224171631,-0.09510829490248833,0.07613840731716835,-0.28947562579233965
8.8,0.011816602844813034,-0.01350831578648215,0.11624407161160889,1.100809118566994,-0.6452623511659679,-0.0346982685656127,-0.17746853338721744,-1.179929715012895,0.05221909901594406,-0.009048794961856961,-0.006395987116906554,0.005385894053454174,0.006295900563781268,0.006112616263500128,0.03646786118225085,-0.04487282662257889,0.04933620794967747,-0.29317777931560535
8.81,0.022824694030482984,-0.01996093929814191,0.11589708892595277,1.0742715320784246,-0.6297062231162677,-0.02310945764846284,-0.1667258180664332,-1.1862267772440576,0.05198800443945943,0.0037921824721424864,0.001222808354817674,0.004871045381578759,0.006333822388502693,0.006124844347048305,0.03651657163606664,-0.07266096355663534,0.06565144630097827,-0.29256937111646375
8.82,0.03356740935126723,-0.026258001529304575,0.11566599434946814,1.0498603611279957,-0.6148854380348903,-0.02294090053202913,-0.15622721445515322,-1.1923756316244065,0.05175859543413914,0.014810464875635716,0.007933213190323338,0.0044881248649374095,0.00648192703725905,0.006204176478951539,0.03656145288471602,-0.09704663442143871,0.08045675229651798,-0.29217691162925985
8.83,0.015248774248074914,-0.018673899518546255,0.12164983802896354,1.1467805613559923,-0.5704030932287472,-0.03497330854653552,-0.1447594088415933,-1.198079662556694,0.051408862348673784,-0.005248847120410394,-0.00048519415322218276,0.010332072343482573,0.006429438566054946,0.0061993245374193165,0.03666477360815084,-0.05420794430043348,0.06259837885289497,-0.3036220640729821
8.84,0.026716579861634837,-0.024377930450833807,0.12130010494349819,1.1242886723041814,-0.5595008825323391,0.008407845345049625,-0.13351652211855147,-1.2036746713820174,0.05149294080212428,0.007501045348010368,0.005735121536858574,0.009660265213325359,0.00650444901953505,0.006256675752787902,0.03676137626028409,-0.08180687682025108,0.07619592779694172,-0.30306037403517516
8.85,0.037959466584676665,-0.029972939276157184,0.12138418339694867,1.0992017425278968,-0.5466462298828663,0.007274149577443212,-0.1225245046932725,-1.2091411336808462,0.05156568229789871,0.01873556012101681,0.01137895902401577,0.009443185914798646,0.006691804620745217,0.00637046534302806,0.03685580811943208,-0.10678918301784744,0.08899536338491704,-0.30331686451287826
8.86,0.04895148400995564,-0.03543940157498593,0.12145692489272311,1.0758929901867604,-0.5345675796801972,0.008789512459824123,-0.11176557479140489,-1.2144868094776482,0.051653577422496946,0.029199976687500448,0.016595214449800465,0.009221513349193744,0.006983804387620222,0.006536417487526064,0.03694802325292402,-0.13030643180843934,0.1011840515103557,-0.3035496179794235
8.870000000000001,0.01849564198121348,-0.02249936189788393,0.12623197487229104,1.1846995860940124,-0.50208541813163,0.0022157632976733677,-0.09991857893046477,-1.2195076636589646,0.05167573505547368,-0.0030176104550624257,0.0027236773773548356,0.013709037841886512,0.006953628283069598,0.0065636542612996125,0.037085113631342884,-0.06290124336577604,0.07212963760001742,-0.31270737110385693
8.88,0.030342637842153602,-0.0275202160792003,0.12625413250526776,1.1608356351099165,-0.4921737451108586,0.032447960037836954,-0.0883102225793656,-1.2244294011100731,0.05200021465585205,0.009672849031204665,0.007934412873597866,0.013303708393872765,0.007050356773381645,0.006642998390035591,0.03721815071528161,-0.09051595887303697,0.08377012974064142,-0.3128864633017428
8.89,0.041950994193252766,-0.032441953530308876,0.12657861210564614,1.1352728399922467,-0.4809879561200846,0.030240768335143386,-0.07695749417944314,-1.229239280671274,0.052302622339203485,0.021112650304265766,0.012743402700830388,0.013213293242141683,0.007261483276424303,0.006770432417043895,0.03735028364770303,-0.11589879140199619,0.09487296957203749,-0.3136345140081101
8.9,0.019903527353422795,-0.024641083098436045,0.1281297065711493,1.2002759998230654,-0.4616980708997916,0.028403483418157738,-0.06495473418121249,-1.233856261380272,0.052586657173385065,-0.0022778914164599227,0.004305576981030432,0.014352266960499765,0.0072387043622597035,0.006813488186854199,0.037493806317308025,-0.06661914231152055,0.07736920279333197,-0.3167048457531431
8.91,0.03190628735165345,-0.02925806380743401,0.12841374140533088,1.1742712518820828,-0.45182795784865143,0.0409900329234425,-0.05321202166239166,-1.2383745409587585,0.05299655750261949,0.010414941364543587,0.008980146888116148,0.014188605120286427,0.0073428537759051395,0.006903289655735361,0.03763569236851089,-0.09428066376467213,0.08794536359894818,-0.3173861028738003
8.92,0.04364899987047428,-0.033776343385920615,0.1288236417345653,1.1486445720745542,-0.4416536486118541,0.03921642391127972,-0.041725575941646116,-1.2427910774448772,0.05338872174173229,0.0219392918953476,0.01331880636710217,0.014155861371060188,0.007562246694858616,0.007036477719406383,0.03777725098222149,-0.11980047023965362,0.0980741278798998,-0.318303846736447
8.93,0.02537955807390877,-0.029448329852100663,0.1334113076015839,1.208212320032784,-0.37745473960279186,0.03144818477044398,-0.02964345274131828,-1.2465656248409052,0.05370320358943673,0.0027112024053126405,0.00850802805488023,0.01830185270498305,0.007589358718911743,0.007121557999955185,0.03796026950927132,-0.07985864362779727,0.08859467067541621,-0.3271159217688312
8.94,0.03746168127423661,-0.03322287724812867,0.13372578944928834,1.1856904793633865,-0.3705760752928255,0.06549904990628297,-0.017786547947684413,-1.2502713855938334,0.054358194088499553,0.014985329538382507,0.012103992150575511,0.018045224947933328,0.007739212014295568,0.0072425979214609405,0.03814072175875065,-0.10679634709412075,0.0970739097092353,-0.32789244507591797
8.950000000000001,0.04931858606787047,-0.036928638001056946,0.13438077994835118,1.1602290044611547,-0.3623052807074497,0.0629978688499016,-0.006184257903072865,-1.2538944384009079,0.05498817277699857,0.026429352095764806,0.01548771144897601,0.01813702945058686,0.008003505535253216,0.0073974750359507005,0.03832209205325652,-0.1321202589294021,0.10529484315126911,-0.32930868246706396
8.96,0.06092087611248202,-0.04055169080813137,0.1350107586368502,1.1360997926201892,-0.3543547989516417,0.06187422474391868,0.005176740023129027,-1.2574379863904244,0.05560691502443776,0.03724299698880244,0.01866802391739462,0.01820087271079976,0.00837593550514124,0.0075841552751246466,0.038504100780364515,-0.15628064737419672,0.11325662518662813,-0.33067821276603393
8.97,0.0290889678179877,-0.03397027494819449,0.13649869326207772,1.2180895107563727,-0.28763053927061494,0.06251329381718884,0.017357635130692755,-1.2603142917831305,0.056232047962609645,0.0041206589559767,0.011475225891152737,0.019120594449055492,0.008417142094701008,0.007698907534036174,0.03869530672485507,-0.0891181775623521,0.09917950594681356,-0.3336648411827071
8.98,0.041269862925551425,-0.0368465803409006,0.13712382620024963,1.192250723461448,-0.28149092917834395,0.06781064846038248,0.029280142365307234,-1.263129201074914,0.05691015444721347,0.016328780163333865,0.014036968390633009,0.01914871069104461,0.008580429896334348,0.007839277217942505,0.03888679383176551,-0.11581160163489361,0.10557254417748255,-0.33503367209162144
8.99,0.053192370160165904,-0.03966148963268412,0.13780193268485344,1.1669203639773207,-0.2752346026532806,0.06529890508751202,0.04094934600508044,-1.2658815471014468,0.057563143498088595,0.02777944330131747,0.016448685010252973,0.019228829415153303,0.008858224329347523,0.008003764068045035,0.03907908212591705,-0.1410082053430563,0.11178920768055761,-0.33650211748738834
9.0,0.023170531112882375,-0.03515781528431727,0.13293862970405734,1.231665570730395,-0.24211368275036194,0.07583670652150876,0.05326600171238439,-1.2683026839289504,0.05832151056330368,-0.0035210511656248687,0.011417710229465639,0.013764943160734039,0.008823013817691273,0.008117941170339692,0.03921673155752439,-0.07598640316668016,0.10219969639453791,-0.32752549071045756
9.01,0.035487186820186326,-0.03757895211182083,0.13369699676927244,1.1993265371778747,-0.23552411371869642,0.0384638677814102,0.06525926708416313,-1.2706579250661374,0.058706149241117785,0.009288712847308898,0.013517216931253778,0.014093325757823835,0.008915900946164363,0.00825311333965223,0.03935766481510263,-0.10373680140186528,0.10757817936977605,-0.32909457270000275
9.02,0.04748045219196506,-0.03993419324900782,0.13408163544708654,1.1732899150406944,-0.2302290985942836,0.035083568818024935,0.07699216623457007,-1.2729602160520803,0.059056984929298034,0.021054093624961825,0.015480249885276624,0.014037672593920802,0.009126441882413981,0.008407915838504995,0.03949804154104184,-0.12945127986053986,0.11278817058397951,-0.329961280343463
9.03,0.026683888268000583,-0.03942209060831803,0.13589113970112454,1.204728632888764,-0.13737736629206948,0.03423590926365072,0.08903945256345772,-1.274333989715001,0.059399344021934544,-0.0006244169333155386,0.014500526368995757,0.015408574033374048,0.009120197713080825,0.008552921102194952,0.039652127281375585,-0.08440339843608177,0.11184304589321513,-0.3335138815445236
9.040000000000001,0.038731174596888227,-0.04079586427123871,0.13623349879376107,1.1802990797135178,-0.13471986102153138,0.0510621814729843,0.10084244336059289,-1.2756811883252164,0.059909965836664386,0.011663726858771675,0.015444842935132125,0.015269440014076402,0.009236834981668543,0.008707369531546274,0.03980482168151635,-0.11106770193358065,0.11493399677838334,-0.3343131713088743
9.05,0.0505341653940234,-0.042143062881454085,0.1367441206084909,1.1546286504901928,-0.13157566300117132,0.04531614603807005,0.11238872986549482,-1.276996944955228,0.060363127297045086,0.02314497527606458,0.016332622979178993,0.01530285783497716,0.009468284734429188,0.008870695761338063,0.03995785025986612,-0.1361509322690541,0.1179643034255907,-0.33542794647025975
9.06,0.06208045189892533,-0.043458819511465796,0.1371972820688716,1.13042703031895,-0.12856697851303078,0.042337312531206595,0.12369300016868433,-1.2782826147403583,0.06078650042235715,0.03399791601188209,0.017160988042986373,0.015277712548836503,0.00980826389454801,0.009042305641767927,0.04011062738535448,-0.1601024947161297,0.12092448745134603,-0.3364345650632602
9.07,0.04523804667513946,-0.04459649402006427,0.14006099138350014,1.1473399730986742,-0.041170179696611714,0.03960126680962528,0.13516639989967108,-1.2786943165373243,0.0611825130904534,0.016120957717996206,0.017785010237783172,0.01766384291663302,0.009969473471727972,0.00922015574414576,0.04028726581452081,-0.12562625781674983,0.12350537939729886,-0.34197664842085296
9.08,0.056711446406126215,-0.045008195817030305,0.1404570040515964,1.1257785506204012,-0.04044201207037515,0.058337882230349414,0.1464241854058751,-1.2790987366580282,0.061765891912756894,0.027117649940396324,0.017662252434628326,0.017507614349277834,0.010240649971131936,0.009396778268492043,0.040462341958013584,-0.14964554724301465,0.12455308055254449,-0.34289790385288277
9.09,0.06796923191233023,-0.04541261593773416,0.1410403828738999,1.1023876339027725,-0.03937736127223221,0.05493968923980225,0.15744806174490283,-1.2794925102707506,0.06231528880515492,0.03755871278648965,0.01753562881202277,0.017543560042141776,0.010616237098996832,0.00957213455661227,0.040637777558435,-0.1727705852417189,0.12558316594615415,-0.34416961496719095
9.1,0.04751644179377351,-0.0471862359314259,0.13872629130243144,1.1280980546944703,0.00823554539588077,0.060857206022436106,0.16872904229184754,-1.2794101548167918,0.06292386086537928,0.015965442999964663,0.01878384533414191,0.014680835492298067,0.01077589152899648,0.009759973009953689,0.04078458591335798,-0.13122683457393125,0.12949014666144998,-0.3399930218506506
9.11,0.05879742234071822,-0.04710388047746705,0.13933486336265583,1.1021880498545187,0.00848444675691605,0.04001512785636718,0.17975092279039273,-1.2793253103492226,0.06332401214394295,0.02677048239132719,0.01813535757658097,0.014830241228848226,0.011043596352909751,0.0099413265857195,0.04093288832564646,-0.15472315375938758,0.12950508434815935,-0.34128487090469356
9.120000000000001,0.06981930283926341,-0.047019036009897874,0.13973501464121948,1.0793860767554293,0.00851073166718172,0.03718411949560391,0.19054478355794702,-1.2792402030325507,0.06369585333889899,0.03698442751848799,0.01750370357790978,0.014766499556644747,0.01141344062809463,0.010116363621498597,0.04108055332121291,-0.17728684554743102,0.12950827214511548,-0.34218586231590775
9.13,0.054632637230053405,-0.050477452004600964,0.14455971344473081,1.0704418703059682,0.10947535722465479,0.03193797066699655,0.2012492022610067,-1.2781454494603042,0.06401523304556896,0.020677931693954203,0.02043785493538943,0.019129245739968437,0.011620219945034172,0.010320742170852491,0.04127184577861259,-0.14681440968660034,0.13691237045565857,-0.3513964161983636
9.14,0.06533705593311309,-0.04938269843235443,0.1448790931514008,1.052588977779369,0.1073012735559236,0.06611815345153715,0.2117750920388004,-1.277072436724745,0.06467641458008433,0.03075863062733762,0.018725622033960145,0.01885011023196112,0.011927806251307549,0.010507998391192092,0.041460346880932204,-0.16884781883067823,0.13483532195931877,-0.3521868516276262
9.15,0.07586294571090679,-0.04830968569679528,0.14554027468591615,1.0309317036171246,0.10525264393776516,0.06238326922320281,0.22208440907497165,-1.2760199102853673,0.06530024727231636,0.04035400956856793,0.01708638927578558,0.018921422939828986,0.012331346346993228,0.010678862283949948,0.041649561110330496,-0.1902293847021574,0.13278029279680442,-0.3536153966503166
9.16,0.08617226274707804,-0.04725715925741758,0.14616410737814817,1.0100858634272534,0.10322016036162321,0.06020771407236786,0.2321852677092442,-1.2749877086817512,0.06590232441304003,0.049441460341376406,0.015516731589174958,0.018953068465998785,0.012825760950406991,0.010834029599841697,0.041839091794990485,-0.21097759125550994,0.13074554301827226,-0.3549742324958745
9.17,0.06037729632665148,-0.052766349269170565,0.14485382486237125,1.0351621961198327,0.18400694794555708,0.06634799010775888,0.2425368896704425,-1.2731476392022956,0.06656580431411761,0.022147540298941087,0.020561974598963584,0.01704952147047778,0.013047236353396403,0.011039649345831333,0.04200958700969526,-0.15999614299294,0.14238035017323603,-0.3527066988963243
9.18,0.0707289182878498,-0.05092627978971498,0.14551730476344885,1.0122838993223229,0.18033556368459389,0.04986735323054303,0.25265972866366576,-1.2713442835654496,0.06706447784642304,0.03182816784836869,0.018099609819962198,0.017179247181084767,0.01336551803188009,0.011220645444030954,0.042181379481506104,-0.18111226098578712,0.1387691343150367,-0.3541215636301226
9.19,0.08085175728107305,-0.04912292415286901,0.14601597829575427,0.9916905874722242,0.17675379262356777,0.04738720761082482,0.262576634538388,-1.269576745639214,0.06753834992253128,0.0409855162029651,0.015747758754406156,0.017140034539877252,0.013775373193909741,0.011378123031575016,0.04235277982690488,-0.2015449377061989,0.13519284803180695,-0.35522835697952027
9.200000000000001,0.055885848935949944,-0.055353120536112854,0.1397827907597567,1.0355151035791816,0.21416608975438198,0.05861925610834379,0.2729317855741798,-1.2674350847416702,0.06812454248361473,0.01477390480281466,0.0215054503704971,0.010370117977869603,0.013923112241937888,0.011593177535279987,0.042456481006683575,-0.15175577907738233,0.1482629278283698,-0.3436956104710709
9.21,0.06624099997174177,-0.0532114596385691,0.14036898332084013,1.008773124117373,0.20966064419485586,0.009955030677971877,0.28301951681535353,-1.2653384782997217,0.06822409279039444,0.024681700375404188,0.018712572759558024,0.010631542880127964,0.01416992924569193,0.011780303262875567,0.042562796435484856,-0.17297425195309934,0.1440602806015442,-0.3449016284239989
9.22,0.0763287312129155,-0.05111485319662057,0.14046853362761985,0.9878963086813748,0.20547710588307114,0.00575619935115218,0.2928984799021673,-1.263283707240891,0.06828165478390597,0.0340197985013212,0.016048649057906775,0.010398111630877588,0.014510127230705142,0.011940789753454636,0.042666777551793635,-0.19339653653933525,0.1399016596463922,-0.3451951110313586
9.23,0.058775978890625274,-0.05702844255715811,0.13546121233431105,1.0209481265939953,0.2540218231487684,0.012606152956169292,0.30310796116810723,-1.2607434890094031,0.06840771631346766,0.01543214133510238,0.021478976416678626,0.005065093792546993,0.014664448644056166,0.012155579517621423,0.04271742848971911,-0.15841351490698183,0.1522670685310495,-0.33587220890673053
9.24,0.06898546015656523,-0.054488224325670354,0.13558727386387276,0.9957846332422677,0.24864199466276593,-0.02503673981841692,0.3130658075005299,-1.2582570690627755,0.0681573489152835,0.025173163819925348,0.018287734965549925,0.005032493764385831,0.01491618028225542,0.012338456867276922,0.04276775342736296,-0.17923541122572792,0.14725882136958246,-0.33616050476825676
9.25,0.07894330648898792,-0.05200180437904267,0.13533690646568858,0.9751478580893473,0.24363711888264558,-0.029327488360699927,0.3228172860814234,-1.255820697873949,0.06786407403167649,0.03436544753447606,0.015246305444838001,0.004624479939601078,0.01525983475760018,0.012490919921725302,0.04281399822675897,-0.19932447789098068,0.14230082194481264,-0.3357388330588987
9.26,0.0886947850698814,-0.049565433190216224,0.13504363158208157,0.9553009853156904,0.23869498296416825,-0.0316198845661993,0.3323702959345803,-1.2534337480443074,0.0675478751860145,0.043071175159220376,0.012346300530081879,0.004186334639428468,0.015690546509192386,0.012614382927026121,0.042855861573153256,-0.21884601822651173,0.13738653003335732,-0.3352321067303143
9.27,0.07441378259419162,-0.054164071393713265,0.1314145509883993,0.9905098648465905,0.2765321941839482,-0.026986333086248704,0.3422753945830462,-1.2506684261024679,0.06727801185515202,0.027478645420449227,0.01657358449670901,0.00042610495947981164,0.01596533296339688,0.01278011877199321,0.042860122622748055,-0.19111032928357416,0.14704903412370252,-0.3284236323352767
9.28,0.08431888124265752,-0.051398749451873726,0.1311446876575368,0.9670620294109717,0.27058389172658115,-0.05712483358217174,0.3519460148771559,-1.247962587185202,0.0667067635193303,0.03654663563441964,0.013304522126732658,0.00014289242022039184,0.016330799319741074,0.012913163993260538,0.04286155154695026,-0.21097300658771873,0.1414911143722229,-0.32791791425099637
9.290000000000001,0.09398950153676722,-0.04869291053460789,0.1305734393217151,0.9475512979348587,0.26505319693837676,-0.05811019888251712,0.36142152785650444,-1.2453120552158183,0.06612566153050513,0.04510331371318292,0.01019309893645104,-0.0004328325235663788,0.016781832456872904,0.013015094982625049,0.0428572232217146,-0.23024229583971692,0.13598670988009723,-0.32683954679006993
9.3,0.07632683225690912,-0.054120942389646265,0.12705968715510724,0.9808368606698977,0.295169067436648,-0.05229240759750925,0.3712298964632034,-1.2423603645414518,0.06560273745453003,0.026065020426905165,0.015315616799633343,-0.003933024704471988,0.017042482661141955,0.013168251150621382,0.042817892974669876,-0.19600466847596767,0.14736073926019055,-0.32018517829097853
9.31,0.0861352008636081,-0.05116925171527975,0.12653676307913214,0.957618925333036,0.28876039507720797,-0.08211123267459361,0.3808060857165338,-1.2394727605906797,0.0647816251277841,0.03507805894032294,0.01189786311344266,-0.004332735118390135,0.017393263250545184,0.013287229781755809,0.04277456562348597,-0.21561604327376815,0.14140253536621092,-0.31915494331871264
9.32,0.09571139011693847,-0.04828164776450761,0.12571565075238622,0.938302315163766,0.2828231289209294,-0.08292357087035587,0.39018910886817143,-1.2366445293014703,0.06395238941908055,0.043583394121191686,0.008646793883951884,-0.005018115925461392,0.017829097191757102,0.013373697720595327,0.04272438446423136,-0.23465063470518321,0.13550049405828768,-0.31755500730338054
9.33,0.08184170816208108,-0.05473514054522233,0.12727857342506546,0.9530381332960751,0.3419534723158023,-0.08609551369681614,0.3997194902011322,-1.2332249945783123,0.06309143428211239,0.02838244960965939,0.01484216524245955,-0.003297996399382719,0.018112921687853695,0.013522119373019923,0.042691404500237534,-0.20796110122237205,0.14898584565514156,-0.32046701765063296
9.34,0.09137208949504183,-0.05131560582206429,0.1264176182880973,0.9352479558985687,0.33522265690201647,-0.07426876159013177,0.40907196976011784,-1.229872768009292,0.062348746666211076,0.03704546610525127,0.01097052178805872,-0.004055642190587072,0.01848337634890621,0.01363182459090051,0.042650848078331666,-0.2269273010200132,0.14206039823763889,-0.31880263829405603
9.35,0.10072456905402749,-0.04796337925304406,0.12567493067219598,0.9164542971888845,0.32829621700635636,-0.0751553842722171,0.4182365127320067,-1.2265898058392284,0.061597192823488904,0.04526531714722323,0.007282307689508147,-0.004671290847627102,0.018936029520378442,0.013704647667795592,0.042604135169855395,-0.24545072443735563,0.13517868235099206,-0.31735407435835483
9.36,0.10988911202591634,-0.04468041708298043,0.12492337682947383,0.8983575561572779,0.32146075399349877,-0.07371886728609353,0.42722008829357944,-1.2233751982992933,0.06086000415062797,0.053045141440227976,0.0037730375877294622,-0.005276526007039636,0.019466480934780723,0.013742378043672886,0.042551369909784996,-0.2635433354523455,0.12834390285692585,-0.315881868623173
9.370000000000001,0.0863984073870312,-0.055652957617191134,0.12541522194324167,0.9488633772919832,0.37364365731821836,-0.07398058034285204,0.43670872206649924,-1.219638761726111,0.06012019834719945,0.027930651782108948,0.014641137408370475,-0.004619410708029653,0.01974578745260181,0.01388878941775659,0.0425051758027047,-0.2185561629228896,0.1512439455398199,-0.31676207680107665
9.38,0.095887041159951,-0.0519165210440089,0.12467541613981314,0.9301532340805791,0.36608869219821644,-0.0718613736977533,0.446010254407305,-1.215977874804129,0.059401584610221915,0.03656384113063743,0.010458490777893237,-0.0052145338028121435,0.020111425863908187,0.013993374325535523,0.04245303046467658,-0.23734415609656526,0.1436742043718846,-0.31531244492853483
9.39,0.10518857350075678,-0.048255634122026825,0.1239568024028356,0.9116553431690695,0.3585373744685551,-0.07176932870843067,0.45512680783899573,-1.2123925010594434,0.05868389132313761,0.0447450423133184,0.0064769323251994484,-0.005769831343798354,0.02055887628704137,0.014058143648787517,0.04239533215123859,-0.25568811129292235,0.13615210388831286,-0.3138964240700603
9.4,0.08200276340144569,-0.059424875582315906,0.12421163164111967,0.9640215437983404,0.38876650033126814,-0.07242538723209921,0.4647670232769791,-1.2085048360561308,0.057959637450816615,0.02018749761804073,0.01745480217575287,-0.005334301884824352,0.02076075126322178,0.014232691670545045,0.042341989132390345,-0.2110083201590223,0.15928663169173046,-0.3143224452817824
9.41,0.09164297883942907,-0.05553721057900329,0.12348737776879867,0.9453243482834242,0.3810534493200006,-0.06759833919082922,0.4742202667598133,-1.2046943015629308,0.05728365405890832,0.02920859245508696,0.01303592666909751,-0.005891502583285885,0.02105283718777265,0.01436305093723602,0.04228307410655749,-0.23010329382786956,0.15149617237297028,-0.3128941061521198
9.42,0.10109622232226328,-0.05172667608580328,0.12281139437689037,0.9263279120691581,0.3732415496436028,-0.06934404754360105,0.4834835458805049,-1.2009618860664948,0.056590213583472306,0.037765760878384555,0.008827538424167634,-0.006382990986939049,0.021430494796556496,0.014451326321477697,0.0422192441966881,-0.24873825048873294,0.1437546172344651,-0.31155124926476496
9.43,0.09418994078816312,-0.055489517374787356,0.1227388658112766,0.9615688600115834,0.39699698765234914,-0.07259280196951853,0.49309923448062076,-1.1969919161899714,0.05586428556377712,0.029700398234650552,0.012323685462988669,-0.006255642778371942,0.021727498778903002,0.014574563176107584,0.04215668776890438,-0.23573176686294495,0.15161668618157942,-0.3113496269395881
9.44,0.10380562938827897,-0.05151954749826393,0.12201293779158141,0.9428168808691827,0.38894857653021375,-0.06983603630744326,0.5025274032893126,-1.1931024304246691,0.05516592520070269,0.03840416603143754,0.007977266172206163,-0.006785691286915266,0.022111540439217377,0.014654335837829645,0.04208883085603523,-0.25464058210609186,0.14353623932255097,-0.3099075614640747
9.450000000000001,0.11323379819697077,-0.04763006173296169,0.12131457742850699,0.9243195184911457,0.38091209409023485,-0.06855586957660545,0.511770598474224,-1.1892933094837668,0.054480366504936636,0.04665268427711529,0.0038417124092802596,-0.007271585647551204,0.02257806728198853,0.014692752961922448,0.04201611499955972,-0.2731241730191473,0.13550256987668938,-0.30851195353383004
9.46,0.12247699338188223,-0.04382094079205934,0.12062901873274093,0.9065603134806615,0.37298892614873946,-0.06443380245065652,0.5208362016090307,-1.1855634202222793,0.05383602848043007,0.054462129112180804,-9.0981794450197e-05,-0.0077294768464313685,0.02312268857311034,0.014691843143977945,0.04193882023109541,-0.29121088027632475,0.12751250550154763,-0.30713521903715013
9.47,0.09886662621422365,-0.055431090929562554,0.11949339839744169,0.9800385580436984,0.412080744031907,-0.062452486382642725,0.5306365871894676,-1.1814426127819602,0.05321150361660364,0.029177005855361496,0.01153392671515488,-0.008623107435636282,0.023414458631663953,0.014807182411129494,0.04185258915673905,-0.24649670185482778,0.15173698723632056,-0.30489649387807005
9.48,0.1086670117946606,-0.05131028348924338,0.11886887353361528,0.959039850842095,0.40329334376862824,-0.07606038918219171,0.5402269856978885,-1.1774096793442739,0.05245089972478172,0.03807973635394632,0.007060433329796931,-0.008977682303311724,0.023795255995203417,0.014877786744427463,0.04176281233370593,-0.2656771842424263,0.14333431733895116,-0.30362088295296935
9.49,0.11825741030308151,-0.04727735005155709,0.11810826964179336,0.9404192753215044,0.39496653128822923,-0.07369637570041171,0.5496311784511035,-1.1734600140313916,0.051713935967777604,0.046498124520464035,0.002808913450746721,-0.009457255151321745,0.02426023724040806,0.01490587587893493,0.04166823978219271,-0.28439854512833046,0.13498617900809803,-0.302081872164108
9.5,0.10072013787223022,-0.05482468346026659,0.11784530194936432,0.9856809656428105,0.4217951012619603,-0.07109436625123694,0.5594879881075316,-1.1692420630187719,0.051002992305265234,0.027529050971038818,0.010276298256922438,-0.009424200655676854,0.024535527750118448,0.015008638861504156,0.04157399777563594,-0.25121902244690314,0.1507024711484429,-0.3014860684907974
9.51,0.11057694752865832,-0.05060673244764691,0.11713435828685195,0.9656427857125104,0.41299200092727234,-0.07609603132036735,0.5691444159646567,-1.165112143009499,0.05024203199206156,0.036537813994571955,0.005743521794059264,-0.009840178306860362,0.02490090589006417,0.015066074079444748,0.04147559599256734,-0.2704614417631225,0.1420732566221617,-0.30003626222326546
9.52,0.12023337538578338,-0.04647681243837409,0.11637339797364826,0.9469226215799753,0.4044301100332328,-0.0738522371593826,0.5786136421804564,-1.1610678419091667,0.049503509620467734,0.045068272340428414,0.001434368310953886,-0.010293175990991846,0.025351588613468454,0.015080417762554288,0.04137266423265742,-0.28926717084973025,0.13349266848306263,-0.29848616895530616
9.53,0.10627000832233885,-0.05354843891336758,0.11475651177765972,0.9904713492614927,0.43323900651253106,-0.06976119734134736,0.5885183556730713,-1.1567354518440414,0.04880589764705426,0.02971542937964955,0.00846849251998679,-0.011587947501151483,0.02564874290726495,0.015165102687754155,0.0412567847576459,-0.26300899410920014,0.14824386837247833,-0.29529604011455707
9.540000000000001,0.11617472181495375,-0.049216048848242266,0.11405889980424624,0.96939894275733,0.4239180957601931,-0.08271506161624567,0.5982123451006446,-1.1524962708864395,0.0479787470308918,0.038703627419058806,0.00387554907681055,-0.011922957034015746,0.026035779181455537,0.01520385817852226,0.04113755518730575,-0.28228016901984243,0.13933132758216724,-0.2938470488193992
9.55,0.12586871124252702,-0.04497686789064037,0.11323174918808379,0.9507678558449894,0.415100162837748,-0.07945353706156652,0.6077200236590945,-1.148345269258062,0.047184211660276136,0.0472034350021546,-0.00048751005906474965,-0.012377056462402738,0.026507813531477083,0.015198983077931612,0.041013784622681716,-0.30110644377306073,0.13046914224295678,-0.2921462687527162
