time,out1_obs,out2_obs,out3_obs
0.6800000000000004,0.035395857889729966,0.03676473894047604,0.6971546993639284
0.6900000000000004,0.03715185813610863,0.03793760626048431,0.7108513920694701
0.7000000000000004,0.03888736509364513,0.03891268970550033,0.724697977498689
0.7100000000000004,0.04059335228008954,0.03957404386003052,0.7387033765075558
0.7200000000000004,0.04222473623841886,0.040165699775984366,0.75279660261509
0.7300000000000004,0.04384645657745345,0.0392433219652636,0.7670448082880744
0.7400000000000004,0.045465121626182964,0.038188737136630194,0.7814651909584989
0.7500000000000004,0.047054012077094386,0.0370398250288147,0.7960400372208182
0.7600000000000005,0.048639447788971266,0.03586584665900427,0.8107786534742673
0.7700000000000005,0.050210458464942556,0.034661862772767796,0.8256702461526402
0.7800000000000005,0.05177008655072468,0.0334777366092498,0.8407173589808603
0.7900000000000005,0.05322300064625885,0.03235488615974054,0.8558503827142492
0.8000000000000005,0.05467746192624778,0.03130976978952768,0.8711495562416431
0.8100000000000005,0.05610826075490772,0.03017958414784896,0.8866050707924773
0.8200000000000005,0.05752299809368559,0.028983195440894838,0.9022338807356356
0.8300000000000005,0.058921471785611156,0.027779918431160466,0.9180040192818841
0.8400000000000005,0.06030651411315658,0.026570587557896184,0.9339265363074377
0.8500000000000005,0.0616647305019059,0.025381032455622045,0.9499893188079508
0.8600000000000005,0.06284141710528834,0.024264941523104717,0.966133790278629
0.8700000000000006,0.06401246353709071,0.02316421263551511,0.9824240480818083
0.8800000000000006,0.06521505126688901,0.022043496616884005,0.998867267463289
0.8900000000000006,0.0663749162348633,0.02095963126903145,1.0154541010948
0.9000000000000006,0.06748579421792925,0.019936506603415272,1.0321929162912047
0.9100000000000006,0.0686296471505208,0.01890179586590747,1.0490832516021447
0.9200000000000006,0.06973403184109205,0.01780699379692839,1.0661126235417795
0.9300000000000006,0.06939066575836786,0.01680715416155136,1.0832181726651147
0.9400000000000006,0.06885659013912335,0.015724563495190746,1.1004543798938193
0.9500000000000006,0.06941508493398217,0.014613717022717668,1.117831274206641
0.9600000000000006,0.068720297286706,0.013429364256833687,1.1353392109455167
0.9700000000000006,0.06790592336647558,0.012251854157689583,1.1529793008204425
0.9800000000000006,0.06676938077436709,0.011177891871293564,1.1706935770762519
0.9900000000000007,0.065887868351405,0.010096359218214961,1.188616384258961
1.0000000000000007,0.06472689468120049,0.009141350787081583,1.2066097797197788
1.0100000000000007,0.0635677067522492,0.008556773821435002,1.2247432658526591
1.0200000000000007,0.062438956529972764,0.009084254169141388,1.2429959137893631
1.0300000000000007,0.06131897642826218,0.008241244288707903,1.2613762928451193
1.0400000000000007,0.06021086345978336,0.007326171032444886,1.2798768383895562
1.0500000000000007,0.059067390092801465,0.006472892443679939,1.298496317444734
1.0600000000000007,0.05785914428876601,0.0059456633961428255,1.3172411735543734
1.0700000000000007,0.05652800445634497,0.006641677903869961,1.3360506536331977
1.0800000000000007,0.055178588125357184,0.007522947868344246,1.3549896367789165
1.0900000000000007,0.05377724278693639,0.00846950162766744,1.3740558437175086
1.1000000000000008,0.05233415336305697,0.009494343091124399,1.3932398351796265
1.1100000000000008,0.050892371592634184,0.010604785360595318,1.4125489956491337
1.1200000000000008,0.04946399796202354,0.01172350225608031,1.4319635410873337
1.1300000000000008,0.04804576301612017,0.012853229195289303,1.4514857660943954
1.1400000000000008,0.04665596634808145,0.013992666674327197,1.471123392818066
1.1500000000000008,0.04520154429172215,0.015085146208851982,1.4908159766189084
1.1600000000000008,0.043756112216874116,0.016218628513811232,1.5106246706353215
1.1700000000000008,0.042312056387512,0.017377815752646117,1.5305487721311015
1.1800000000000008,0.040866796706290086,0.01854322336828644,1.550579050267598
1.1900000000000008,0.03938841438226454,0.01970296573533664,1.570721026684808
1.2000000000000008,0.03789854150519795,0.020863613883056242,1.5909666221420378
1.2100000000000009,0.03637032550666435,0.021936658665894344,1.6112595751141283
1.2200000000000009,0.03482973360424745,0.022994162051526237,1.6316567318459658
1.2300000000000009,0.033280909428670694,0.024074459448398332,1.6521566287463343
1.2400000000000009,0.031727781435476755,0.025184970519785143,1.6727587203478045
1.2500000000000009,0.030165918615257074,0.026278353932150247,1.693462228371209
1.260000000000001,0.0285974356960658,0.027380714352389774,1.7142585563354134
1.270000000000001,0.02702658896845336,0.028534770879263326,1.7351470380411562
1.280000000000001,0.025439210265024485,0.029543847659254947,1.7560736649807056
1.290000000000001,0.023868317688347608,0.030677469372280462,1.7771322095560818
1.300000000000001,0.02228396249496896,0.03163980663085728,1.7982262448446773
1.310000000000001,0.02071358559490826,0.032631487491493354,1.8194617874924481
1.320000000000001,0.01913287096308561,0.03331438811964712,1.8407293894035823
1.330000000000001,0.017537140933979983,0.03402220577271931,1.862095793988881
1.340000000000001,0.015945253403462287,0.03341410027978384,1.8835436859680854
1.350000000000001,0.01433073081987029,0.03292336538470963,1.9050789653113986
1.360000000000001,0.01271723271896075,0.032029021622468665,1.9266415558472563
1.370000000000001,0.011105009109488487,0.03109720691189999,1.9482844568249589
1.380000000000001,0.009455735131047596,0.0303613147494112,1.9700750669788383
1.390000000000001,0.007815761541064644,0.02940941141118945,1.9918866967313513
1.400000000000001,0.0061785808035253065,0.028440749289469974,2.013775534889107
1.410000000000001,0.004527382896745004,0.027453151625583486,2.035747366177434
1.420000000000001,0.0028800433852649156,0.026447344590918284,2.0577857008558227
1.430000000000001,0.0012324643778851133,0.025407003529354374,2.079889511872603
1.440000000000001,-0.0003965340646684781,0.024298416636689628,2.102008708122371
1.450000000000001,-0.0020346296323983486,0.023167515885439763,2.1242009690337524
1.460000000000001,-0.003667028033644015,0.022009175820836183,2.146451081335589
1.470000000000001,-0.005305659583280485,0.0208324088193399,2.168773316626727
1.480000000000001,-0.006944787028958353,0.019664192247481317,2.1911522161826773
1.490000000000001,-0.008555577504425456,0.018471486880565983,2.2135411065836705
1.500000000000001,-0.01016404786131716,0.01723564901091828,2.2359947186694553
1.5100000000000011,-0.011763452204956504,0.01596328065386662,2.2585034870340475
1.5200000000000011,-0.013350589566642201,0.014654685010317485,2.2810671513579153
1.5300000000000011,-0.014927118712750674,0.013284548327759787,2.3036918637468107
1.5400000000000011,-0.01650709243755818,0.011958375683721168,2.3263693388452706
1.5500000000000012,-0.018100897132398704,0.010688936121706022,2.3491131609488884
1.5600000000000012,-0.019669227597462303,0.009380164971100974,2.371901611954157
1.5700000000000012,-0.021232549919809496,0.008118005166260597,2.3947411094522555
1.5800000000000012,-0.022772751591171144,0.0068865514727463805,2.4176218211082445
1.5900000000000012,-0.024263343395762305,0.0056754261371835075,2.4404986257770322
1.6000000000000012,-0.025727597522080963,0.004511531651491761,2.463419738880372
1.6100000000000012,-0.027158001059170708,0.003411191233428798,2.4863904250364275
1.6200000000000012,-0.028556087873481562,0.0023389057446394517,2.509402838942594
1.6300000000000012,-0.029955431200604597,0.001312635524333322,2.5324704527503883
1.6400000000000012,-0.031328184931649274,0.0004121936433959818,2.5555765669643113
1.6500000000000012,-0.03271783524874196,-7.744162064466471e-05,2.5787283611349863
1.6600000000000013,-0.034106119351748426,0.000739887952265466,2.6019163003715473
1.6700000000000013,-0.03550369255118184,0.0017080874395124213,2.6251394230379526
1.6800000000000013,-0.03682101022084334,0.0025408193566550325,2.64834615687579
1.6900000000000013,-0.038168988109483944,0.0035438563979304826,2.6715954754869116
1.7000000000000013,-0.039516509624853736,0.004581562211759015,2.6948860302832816
1.7100000000000013,-0.040848576544311,0.005637292256058345,2.7182100391257005
1.7200000000000013,-0.04218297002070262,0.006723671826187765,2.7415603743299286
1.7300000000000013,-0.04341057323786694,0.00766885822729776,2.7648887026877267
1.7400000000000013,-0.04456713892177137,0.008629440205579486,2.7882464051614617
1.7500000000000013,-0.045631795093491787,0.00960881671527965,2.8116241870168444
1.7600000000000013,-0.04658958142370162,0.010616451977509829,2.835021747491909
1.7700000000000014,-0.04740320935351409,0.011654013406785924,2.8584451155678363
1.7800000000000014,-0.0479529351939773,0.012723323645293138,2.88189360615855
1.7900000000000014,-0.04711705052364557,0.013803614773703819,2.905366614887499
1.8000000000000014,-0.04612359655424426,0.01468250955904083,2.9288104400746118
1.8100000000000014,-0.045048659145896744,0.01560824245320237,2.952272482543143
1.8200000000000014,-0.04398980672013168,0.0166035997747828,2.9757569012712235
1.8300000000000014,-0.042905425187273964,0.017634874953776837,2.9992562976687185
1.8400000000000014,-0.04179625767866269,0.01869466857733219,3.022770656034344
1.8500000000000014,-0.040665316704087406,0.019791368109184495,3.046304087346469
1.8600000000000014,-0.039505029002456456,0.02090622083473591,3.069854687336193
1.8700000000000014,-0.03830270894888548,0.021765830383782957,3.0933687069614173
1.8800000000000014,-0.03709068236440915,0.022737095710420468,3.116902102748908
1.8900000000000015,-0.035840014342042266,0.023745588725867482,3.1404465944274156
1.9000000000000015,-0.03454628205973232,0.024766230047342002,3.1640067559590106
1.9100000000000015,-0.03318342521620741,0.02588740000539687,3.1875679645676214
1.9200000000000015,-0.03180467155350627,0.027070019394975203,3.2111308363361566
1.9300000000000015,-0.030433044648382892,0.028298563985585168,3.2347001450143678
1.9400000000000015,-0.029061974893839087,0.029278694644795687,3.2582263008281114
1.9500000000000015,-0.027693447106266787,0.030380945172448135,3.2817594815882387
1.9600000000000015,-0.026356664425222585,0.031530720765400935,3.3052981615301262
1.9700000000000015,-0.02503918120414534,0.03271581175203755,3.3288359250858495
1.9800000000000015,-0.023698530225374183,0.03398341368579504,3.352377061254985
1.9900000000000015,-0.022341168549282385,0.03528716631722216,3.3759152631403326
2.0000000000000013,-0.020974549655219995,0.036612095610505706,3.399449864991922
2.010000000000001,-0.019602393423667784,0.03797153131663162,3.422986027848022
2.020000000000001,-0.018243483943717314,0.039083783999924605,3.446471829709127
2.0300000000000007,-0.016898538845490495,0.04025701897138865,3.4699453112265597
2.0400000000000005,-0.015591373270862711,0.04149757697678202,3.4934165021842087
2.0500000000000003,-0.014289487120763578,0.04276921153557757,3.51687435047583
2.06,-0.013048899727417995,0.044039948181387664,3.540322971745243
2.07,-0.011849544158808949,0.04529726962414162,3.563756595459649
2.0799999999999996,-0.010696004850449166,0.04653569479541619,3.587175341908028
2.0899999999999994,-0.009548819314867252,0.04724642695097063,3.610540497509094
2.099999999999999,-0.00844805869508416,0.048209740567365184,3.6338888349232117
2.109999999999999,-0.007366314662850531,0.049263197987277255,3.6572157561448675
2.1199999999999988,-0.006353602071062742,0.050398157259129384,3.6805317202339984
2.1299999999999986,-0.005369748254159383,0.05161411454075077,3.703818600051778
2.1399999999999983,-0.004443230470504315,0.05287952094202547,3.7270822327073647
2.149999999999998,-0.0035507221529141038,0.05415994342584094,3.7503167255539345
2.159999999999998,-0.002714089730214045,0.05545180883476847,3.7735225431988635
2.1699999999999977,-0.001852881260632819,0.05612953249974669,3.7966736983656135
2.1799999999999975,-0.0011193784193802184,0.05702851273605639,3.8198028823686374
2.1899999999999973,-0.0006198043053073402,0.05811393483221568,3.842909899647704
2.199999999999997,-0.0012285051224355272,0.059227442920793,3.8659943036613673
2.209999999999997,-0.0019098649463666132,0.060375980838683244,3.8890524860228326
2.2199999999999966,-0.0026575490319769744,0.06165900511750151,3.9120880669538978
2.2299999999999964,-0.0034299881846223544,0.0629499858930851,3.9350957468526633
2.239999999999996,-0.003984431323857177,0.06230090362128674,3.958046891601605
2.249999999999996,-0.0045976890917964275,0.06328408566678174,3.9809717031307112
2.259999999999996,-0.005264640170742253,0.06450107450656244,4.003875001835546
2.2699999999999956,-0.006060793665940335,0.0657348217951281,4.026756509246459
2.2799999999999954,-0.006882123569953308,0.06703805191089697,4.04961590818113
2.289999999999995,-0.007718084909213828,0.06834609331567906,4.072448116972123
2.299999999999995,-0.008683528303540052,0.06956012069320344,4.095256855209615
2.3099999999999947,-0.009507665218856246,0.06853493693752395,4.118005754337697
2.3199999999999945,-0.010336542524281475,0.06800550744562521,4.140718997656001
2.3299999999999943,-0.011207637336918453,0.0687905444223618,4.163397329086093
2.339999999999994,-0.012172549322364676,0.06964224949284355,4.186045659964613
2.349999999999994,-0.013186633104279514,0.07059129091027772,4.208664428971071
2.3599999999999937,-0.014286356683090997,0.07124518718969931,4.231253306602826
2.3699999999999934,-0.01543055123352393,0.070424810017241,4.253808568964022
2.3799999999999932,-0.016596859897631547,0.0697868412015004,4.276334375929277
2.389999999999993,-0.017639308643070204,0.06844157878107551,4.298798367272636
2.399999999999993,-0.01871683412239074,0.0671278171639214,4.32123014608363
2.4099999999999926,-0.01982174657794187,0.06582139872348682,4.343630007965998
2.4199999999999924,-0.020972546088686404,0.06463023605173675,4.365993749668219
2.429999999999992,-0.022172122774765456,0.06355830237653903,4.388323341419395
2.439999999999992,-0.023417026412291875,0.06256003550534751,4.410617766056854
2.4499999999999917,-0.024691744105087666,0.06158195224282436,4.43287379819489
2.4599999999999915,-0.025836233756569637,0.06017421015821456,4.455066417991883
2.4699999999999913,-0.027029718241931264,0.05883624118781924,4.4772252973891
2.479999999999991,-0.028242143211754188,0.05755141333765004,4.499345690259093
2.489999999999991,-0.02942432643605385,0.05631260155741411,4.521429788170127
2.4999999999999907,-0.030600801694318152,0.055134153898912575,4.543485699321039
2.5099999999999905,-0.0318052216694756,0.054138675829952396,4.565496254421138
2.5199999999999902,-0.032960480441127635,0.053319374625267306,4.587467209923205
2.52999999999999,-0.03390095996472752,0.05194419631789294,4.609373111137464
2.53999999999999,-0.03481101827840747,0.05064036073986667,4.631236973304864
2.5499999999999896,-0.035754179661184854,0.049475227740827944,4.653055683375093
2.5599999999999894,-0.036662999424778894,0.048356039792170506,4.67482667145077
2.569999999999989,-0.03756429539969934,0.047350637772257155,4.696550575397157
2.579999999999989,-0.03849970772911723,0.0464974626730902,4.7182371435202475
2.5899999999999888,-0.0393945556334077,0.04547043403832013,4.739878923509432
2.5999999999999885,-0.04034118431472221,0.04444941571293677,4.761479250544429
2.6099999999999883,-0.0413052359119995,0.04333442902722603,4.7830350195304785
2.619999999999988,-0.040637076274788964,0.041878681146818544,4.80452546043703
2.629999999999988,-0.041253605019635445,0.04045050738474292,4.8259724303389
2.6399999999999877,-0.0420786127778773,0.03907773011470994,4.847379712393232
2.6499999999999875,-0.04303929212443525,0.037730841928179853,4.868748254209075
2.6599999999999873,-0.044076884592065796,0.036390848711732565,4.8900782383420704
2.669999999999987,-0.045139651594911866,0.035019187065564325,4.911366229597076
2.679999999999987,-0.04623226422849096,0.03365279311961802,4.932616097703031
2.6899999999999866,-0.046839543856606075,0.032085402738408465,4.953798592187174
2.6999999999999864,-0.047644239154159426,0.030531565808622995,4.974939086930952
2.709999999999986,-0.04849060257214081,0.029001949667934616,4.99603826915747
2.719999999999986,-0.04946105506577476,0.027569865331501547,5.017095854097294
2.7299999999999858,-0.05049489014254848,0.02620161711287169,5.038104075999971
2.7399999999999856,-0.051530727627386995,0.0249047420443244,5.059068280280981
2.7499999999999853,-0.05082902688828047,0.023386397026826895,5.079964295091439
2.759999999999985,-0.05066414172080062,0.02192505477328656,5.1008135786735185
2.769999999999985,-0.05155003009633165,0.020548522507289183,5.121618576490653
2.7799999999999847,-0.05248702183101128,0.019210806448724672,5.142376615180726
2.7899999999999845,-0.053488274575809173,0.017953219909211417,5.163087506089314
2.7999999999999843,-0.05456196757712853,0.016817394826282417,5.183755275274985
2.809999999999984,-0.05566386061403158,0.015697412827047445,5.204380790870298
2.819999999999984,-0.0568109476250581,0.01508929777735264,5.224955743196509
2.8299999999999836,-0.057319506269902044,0.013781284135567892,5.245461394561421
2.8399999999999834,-0.05807630047311526,0.01266284272823646,5.265913539055753
2.849999999999983,-0.05896845358296922,0.011594996343264606,5.286318009463781
2.859999999999983,-0.0598507364090204,0.010659673248591666,5.306671148797476
2.869999999999983,-0.06077607048319842,0.009864734175246642,5.3269734544272325
2.8799999999999826,-0.06178396100063739,0.00945013205342192,5.347228586409408
2.8899999999999824,-0.06279379145829529,0.00998754263141378,5.367437575940289
2.899999999999982,-0.06187458949115324,0.008702593623212948,5.387577481483442
2.909999999999982,-0.061190659790829625,0.007537062326625803,5.40767238764315
2.9199999999999817,-0.06180840109021149,0.00686779100395248,5.427711439750533
2.9299999999999815,-0.06259318101325859,0.007897811217150441,5.4476947675083185
2.9399999999999813,-0.06352152152070559,0.009150818288680805,5.467626323926303
2.949999999999981,-0.06446814130548971,0.010414077153499148,5.487506919105321
2.959999999999981,-0.06544691586792985,0.01176133723411301,5.507337335105713
2.9699999999999807,-0.06445396191157986,0.011147052109389157,5.527099431229602
2.9799999999999804,-0.06351964724095925,0.012009160075993142,5.546809814492689
2.9899999999999802,-0.06264293971010948,0.011376412132484208,5.566471890532556
2.99999999999998,-0.06177162271287598,0.010509863960898546,5.586083108025403
3.00999999999998,-0.060906198719180106,0.009501522979557399,5.605642761275358
3.0199999999999796,-0.0601213982359724,0.008533452153110832,5.625146591348285
3.0299999999999794,-0.05928539040602078,0.00791037567782512,5.644592296005422
3.039999999999979,-0.058074460796753186,0.006601036548930777,5.66397069043471
3.049999999999979,-0.05690780935543166,0.005417440462210444,5.683299275522296
3.0599999999999787,-0.05576331660258266,0.004264189349081042,5.702572543291097
3.0699999999999785,-0.05462887399533082,0.003269238927218164,5.721793820340433
3.0799999999999783,-0.05349826330591562,0.002326274050740192,5.74096070007767
3.089999999999978,-0.052350056945527926,0.0014553907224902243,5.760073773471387
3.099999999999978,-0.05120186078974551,0.0023432409283526668,5.779128996979542
3.1099999999999777,-0.04986323992744517,0.0011156297649406379,5.798118242506952
3.1199999999999775,-0.04854837735867327,9.091918291394534e-05,5.817049044774839
3.1299999999999772,-0.047292950032229844,-0.0007464305595493175,5.835928174867037
3.139999999999977,-0.046080834866165765,-0.001060125349923904,5.854750987147568
3.149999999999977,-0.04494823426921615,-0.0005520985677964241,5.873520502113596
3.1599999999999766,-0.04389525020024255,-9.981088790555841e-05,5.892236947982712
3.1699999999999764,-0.04280462323025367,0.00036855581297631524,5.910898318969222
3.179999999999976,-0.04150020296130678,-0.000908086499336895,5.929495303840921
3.189999999999976,-0.04025173277237374,-0.0021340116965535413,5.948042055681293
3.1999999999999758,-0.039037334102093105,-0.003308631775828742,5.9665360662233144
3.2099999999999755,-0.037872302429873286,-0.003758085097553607,5.984972769416223
3.2199999999999753,-0.036747877601848444,-0.002627223714044687,6.003349950512113
3.229999999999975,-0.03560728603769457,-0.0013631676707026828,6.021669045940411
3.239999999999975,-0.03443887100804941,-5.802894056271442e-05,6.0399332372309456
3.2499999999999747,-0.03326533265832093,0.001289293617478032,6.058143594610449
3.2599999999999745,-0.031921987242372565,0.001599885714098184,6.076291550013818
3.2699999999999743,-0.030560245625447895,0.0023535064866639713,6.09438758943409
3.279999999999974,-0.029174217651177888,0.0031039396411260216,6.112429552996925
3.289999999999974,-0.027788263635918336,0.003842594435613857,6.130420817083811
3.2999999999999736,-0.02637716706632162,0.0029269833385436846,6.148360041654544
3.3099999999999734,-0.024955352225050895,0.002029702955522704,6.166248453294029
3.319999999999973,-0.02352998303601672,0.0030809028974992042,6.184080857443024
3.329999999999973,-0.022026029576331548,0.0019246452349795545,6.2018517191140985
3.3399999999999728,-0.020509806312153912,0.0010794097827028601,6.219563325043949
3.3499999999999726,-0.01899255269002314,0.0021946085878784484,6.237220486318372
3.3599999999999723,-0.017470180864629606,0.0035176645540188024,6.254821265209984
3.369999999999972,-0.015946415034914882,0.004905572885296995,6.272368606772166
3.379999999999972,-0.01441460847180979,0.006321627820503488,6.289860942106927
3.3899999999999717,-0.012887197043109762,0.007717371448137806,6.307302005082246
3.3999999999999715,-0.011362464301482281,0.009081804760302813,6.3246905629050385
3.4099999999999713,-0.009793116510517135,0.008581788308076077,6.342019511638686
3.419999999999971,-0.008225272302050314,0.009710602093154714,6.359289799632578
3.429999999999971,-0.006678312965206011,0.011002514498422957,6.376502309596806
3.4399999999999706,-0.005143592051537721,0.012402244026421809,6.393655047525434
3.4499999999999704,-0.0035978687877170853,0.01394966142097706,6.410743597543004
3.45999999999997,-0.002067923137784428,0.015604692239624372,6.427766676827965
3.46999999999997,-0.0005477860476599385,0.017314360208247087,6.4447272586451465
3.47999999999997,0.0010045710288243486,0.018738159874588853,6.461632628691814
3.4899999999999696,0.002541372526173997,0.02023297189759344,6.47847992917348
3.4999999999999694,0.00405451147258463,0.021785675439563227,6.495271000780734
3.509999999999969,0.005566110448849383,0.02333565128231349,6.512007502854205
3.519999999999969,0.007067768189126361,0.02489479760466854,6.528688246365889
3.5299999999999687,0.008529718229915198,0.02650897121824316,6.545315775896363
3.5399999999999685,0.009978472471114485,0.02811494754557582,6.561889569120696
3.5499999999999683,0.011455476456289394,0.0293077709632308,6.578410422774031
3.559999999999968,0.0128774012125754,0.03093796082316396,6.594883495987238
3.569999999999968,0.014294685560941264,0.03251102989367072,6.611309654987613
3.5799999999999677,0.015707075094954004,0.034055435520455674,6.627689991643043
3.5899999999999674,0.017143752205771395,0.03503904274185245,6.644017125586231
3.5999999999999672,0.018578793658933022,0.035932409706665704,6.660296539683658
3.609999999999967,0.020003101295333912,0.03527635760794123,6.67653087053291
3.619999999999967,0.021425797315636503,0.03632467350285015,6.69270740637942
3.6299999999999666,0.022860822316454612,0.03500318197242495,6.708831159195202
3.6399999999999664,0.024278481875237352,0.033959021157016406,6.7248987610259405
3.649999999999966,0.025684133479160758,0.03507345686065107,6.7409081186284485
3.659999999999966,0.027095658172437743,0.03640308624671142,6.75685717020352
3.6699999999999657,0.02848187811174741,0.03789411030024305,6.7727493520565325
3.6799999999999655,0.02986577601952814,0.03943168170578147,6.788584706025114
3.6899999999999653,0.03124937058640665,0.040279192921595416,6.804370273476543
3.699999999999965,0.03262751241036001,0.0415201584670963,6.820099648773892
3.709999999999965,0.033992201076411134,0.04295252360580453,6.835776925852739
3.7199999999999647,0.035349491457491555,0.04442335235588286,6.851404079605869
3.7299999999999645,0.036697511911431,0.04596873309064636,6.866982444069514
3.7399999999999642,0.03804535522754851,0.047521814776636986,6.882511382497565
3.749999999999964,0.039377768694000295,0.049018825638081624,6.897994583357839
3.759999999999964,0.04071726623606732,0.050479995922777826,6.913429693802286
3.7699999999999636,0.042033380609858347,0.04951082766809323,6.928816123805142
3.7799999999999634,0.04334811058146396,0.048684735905577724,6.944156051344646
3.789999999999963,0.04466158286466279,0.048024545588286394,6.95945273233426
3.799999999999963,0.04598739601170825,0.04716346649914976,6.974707596420444
3.8099999999999627,0.047287214300415256,0.048302624005525645,6.98991120747229
3.8199999999999625,0.04858196819736889,0.04960276146124532,7.00506265693711
3.8299999999999623,0.049887947623222385,0.05094533916525163,7.020165815738714
3.839999999999962,0.051143410061219335,0.049721489969078235,7.035220419866892
3.849999999999962,0.052390300744156716,0.04876445132366054,7.050225293264093
3.8599999999999617,0.05361924509869992,0.04954237377607823,7.06518192709675
3.8699999999999615,0.05484117850507472,0.05061020410382298,7.080094013974098
